what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.ui.ide",1288652518911
started,bundle,org.eclipse.ui.net,1.2.0.I20090430-0408,"org.eclipse.ui.net",1288652518912
started,bundle,org.eclipse.ui.views,3.4.0.I20090525-2000,"org.eclipse.ui.views",1288652518912
started,bundle,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"org.eclipse.ui.workbench",1288652518913
started,bundle,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.workbench.texteditor",1288652518913
started,bundle,org.eclipse.update.configurator,3.3.0.v20090312,"org.eclipse.update.configurator",1288652518914
started,bundle,org.eclipse.update.core,3.2.300.v20090525,"org.eclipse.update.core",1288652518914
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1288652518915
started,bundle,org.eclipse.wst.common.frameworks,1.1.300.v200904160730,"org.eclipse.wst.common.frameworks",1288652518916
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.102.v200903070248,"org.eclipse.wst.ws.service.policy.ui",1288652518916
started,bundle,ch.ethz.iks.r_osgi.remote,1.0.0.RC4_v20090616-0832,"ch.ethz.iks.r_osgi.remote",1288652518917
started,bundle,ch.ethz.iks.slp,1.1.0.v20090616-0832,"ch.ethz.iks.slp",1288652518917
started,bundle,org.deved.antlride.core,2.0.2.201004112039,"org.deved.antlride.core",1288652518918
started,bundle,org.deved.antlride.integration.jdt,2.0.2.201004112039,"org.deved.antlride.integration.jdt",1288652518918
started,bundle,org.deved.antlride.ui,2.0.2.201004112039,"org.deved.antlride.ui",1288652518919
started,bundle,org.eclipse.dltk.core,1.0.0.v20090617-1157,"org.eclipse.dltk.core",1288652518920
started,bundle,org.eclipse.dltk.launching,1.0.0.v20090610-1638,"org.eclipse.dltk.launching",1288652518920
started,bundle,org.eclipse.dltk.ui,1.0.0.v20090617-1521,"org.eclipse.dltk.ui",1288652518922
started,bundle,org.eclipse.ecf.discovery,3.0.0.v20090616-0832,"org.eclipse.ecf.discovery",1288652518923
started,bundle,org.eclipse.ecf.docshare,2.1.0.v20090616-0832,"org.eclipse.ecf.docshare",1288652518923
started,bundle,org.eclipse.ecf.presence.collab.ui,1.3.0.v20090616-0832,"org.eclipse.ecf.presence.collab.ui",1288652518924
started,bundle,org.eclipse.ecf.provider,2.0.0.v20090616-0832,"org.eclipse.ecf.provider",1288652518924
started,bundle,org.eclipse.ecf.provider.bittorrent,0.3.100.v20090616-0832,"org.eclipse.ecf.provider.bittorrent",1288652518925
started,bundle,org.eclipse.ecf.provider.discovery,2.1.100.v20090616-0832,"org.eclipse.ecf.provider.discovery",1288652518925
started,bundle,org.eclipse.ecf.provider.filetransfer.efs,1.5.0.v20090616-0832,"org.eclipse.ecf.provider.filetransfer.efs",1288652518925
started,bundle,org.eclipse.ecf.provider.filetransfer.scp,2.0.0.v20090616-0832,"org.eclipse.ecf.provider.filetransfer.scp",1288652518926
started,bundle,org.eclipse.ecf.provider.irc,1.3.0.v20090616-0832,"org.eclipse.ecf.provider.irc",1288652518926
started,bundle,org.eclipse.ecf.provider.jmdns,3.0.0.v20090616-0832,"org.eclipse.ecf.provider.jmdns",1288652518927
started,bundle,org.eclipse.ecf.provider.jslp,3.0.0.v20090616-0832,"org.eclipse.ecf.provider.jslp",1288652518928
started,bundle,org.eclipse.ecf.provider.msn,1.2.0.v20090616-0832,"org.eclipse.ecf.provider.msn",1288652518928
started,bundle,org.eclipse.ecf.provider.r_osgi,3.0.0.v20090616-0832,"org.eclipse.ecf.provider.r_osgi",1288652518929
started,bundle,org.eclipse.ecf.provider.xmpp,3.0.0.v20090616-0832,"org.eclipse.ecf.provider.xmpp",1288652518929
started,bundle,org.eclipse.ecf.sharedobject,2.0.0.v20090616-0832,"org.eclipse.ecf.sharedobject",1288652518930
started,bundle,org.eclipse.ecf.storage,2.0.0.v20090616-0832,"org.eclipse.ecf.storage",1288652518930
started,bundle,org.eclipse.team.ecf.core,1.0.0.v20090616-0832,"org.eclipse.team.ecf.core",1288652518931
started,bundle,org.eclipse.team.ecf.ui,1.0.0.v20090616-0832,"org.eclipse.team.ecf.ui",1288652518931
started,bundle,org.eclipse.team.svn.core,0.7.8.I20090506-1500,"org.eclipse.team.svn.core",1288652518932
started,bundle,org.eclipse.team.svn.mylyn,0.7.8.I20090506-1500,"org.eclipse.team.svn.mylyn",1288652518933
started,bundle,org.eclipse.team.svn.ui,0.7.8.I20090506-1500,"org.eclipse.team.svn.ui",1288652518934
started,bundle,org.tigris.subversion.subclipse.core,1.2.4,"org.tigris.subversion.subclipse.core",1288652518935
started,bundle,org.tigris.subversion.subclipse.mylyn,2.0.0,"org.tigris.subversion.subclipse.mylyn",1288652518935
started,bundle,org.tigris.subversion.subclipse.ui,1.2.4,"org.tigris.subversion.subclipse.ui",1288652518936
started,bundle,net.sourceforge.vrapper.eclipse,0.14.0,"net.sourceforge.vrapper.eclipse",1288652518936
started,bundle,org.eclipse.epp.usagedata.gathering,1.1.1.R201001291118,"org.eclipse.epp.usagedata.gathering",1288652518937
started,bundle,org.eclipse.epp.usagedata.recording,1.1.1.R201001291118,"org.eclipse.epp.usagedata.recording",1288652518937
started,bundle,org.eclipse.jdt.apt.core,3.3.201.R35x_v20090818-0235,"org.eclipse.jdt.apt.core",1288652518938
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.201.R35x_v20090818-0225,"org.eclipse.jdt.apt.pluggable.core",1288652518938
started,bundle,org.eclipse.jdt.core,3.5.1.v_972_R35x,"org.eclipse.jdt.core",1288652518939
started,bundle,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui",1288652518939
started,bundle,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui",1288652518939
started,bundle,org.eclipse.jem.util,2.0.201.v201001252130,"org.eclipse.jem.util",1288652518940
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.1.v200911141836,"org.eclipse.jst.common.project.facet.core",1288652518940
started,bundle,org.eclipse.jst.jsf.common,1.1.9.v201001271707,"org.eclipse.jst.jsf.common",1288652518941
started,bundle,org.eclipse.jst.jsf.core,1.2.5.v201001271707,"org.eclipse.jst.jsf.core",1288652518941
started,bundle,org.eclipse.mylyn.bugzilla.core,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1288652518942
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1288652518942
started,bundle,org.eclipse.mylyn.commons.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.commons.ui",1288652518943
started,bundle,org.eclipse.mylyn.context.core,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.context.core",1288652518944
started,bundle,org.eclipse.mylyn.context.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.context.ui",1288652518944
started,bundle,org.eclipse.mylyn.monitor.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.monitor.ui",1288652518945
started,bundle,org.eclipse.mylyn.tasks.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.tasks.ui",1288652518946
started,bundle,org.eclipse.mylyn.team.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.team.ui",1288652518946
started,bundle,org.eclipse.pde.ui,3.5.1.v201001121200,"org.eclipse.pde.ui",1288652518948
started,bundle,org.eclipse.team.cvs.ui,3.3.202.r35x_20090930-0800,"org.eclipse.team.cvs.ui",1288652518949
started,bundle,org.eclipse.ui.views.log,1.0.100.v20090731,"org.eclipse.ui.views.log",1288652518949
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.1.v200911141735,"org.eclipse.wst.common.project.facet.core",1288652518949
started,bundle,org.eclipse.wst.web,1.1.301.v200911302230,"org.eclipse.wst.web",1288652518950
os,sysinfo,,,"win32",1288652518952
arch,sysinfo,,,"x86",1288652518952
ws,sysinfo,,,"win32",1288652518952
locale,sysinfo,,,"en_US",1288652518952
processors,sysinfo,,,"8",1288652518952
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1288652518952
java.runtime.version,sysinfo,,,"1.6.0_18-b07",1288652518952
java.specification.name,sysinfo,,,"Java Platform API Specification",1288652518952
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1288652518952
java.specification.version,sysinfo,,,"1.6",1288652518952
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1288652518952
java.version,sysinfo,,,"1.6.0_18",1288652518952
java.vm.info,sysinfo,,,"mixed mode, sharing",1288652518952
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1288652518952
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1288652518952
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1288652518952
java.vm.specification.version,sysinfo,,,"1.0",1288652518952
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1288652518952
java.vm.version,sysinfo,,,"16.0-b13",1288652518952
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1288652518990
started,bundle,org.eclipse.gmf.xpand.migration,1.0.0.v20090608-0720,"org.eclipse.gmf.xpand.migration",1288652519072
started,bundle,org.eclipse.epp.usagedata.ui,1.1.1.R201001291118,"org.eclipse.epp.usagedata.ui",1288652520719
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1288652522062
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1288652528824
started,bundle,org.eclipse.wst.ws.service.policy,1.0.103.v200905151848,"org.eclipse.wst.ws.service.policy",1288652530417
started,bundle,org.eclipse.wst.command.env,1.0.408.v200903110045,"org.eclipse.wst.command.env",1288652530623
started,bundle,org.eclipse.wst.ws,1.1.103.v200903111822,"org.eclipse.wst.ws",1288652530623
started,bundle,org.eclipse.wst.common.emf,1.1.301.v200908181930,"org.eclipse.wst.common.emf",1288652530685
started,bundle,org.eclipse.jst.j2ee.core,1.1.301.v200911302230,"org.eclipse.jst.j2ee.core",1288652530686
started,bundle,org.eclipse.jem,2.0.301.v201001252130,"org.eclipse.jem",1288652530697
started,bundle,org.eclipse.emf.ecore.xmi,2.5.0.v200906151043,"org.eclipse.emf.ecore.xmi",1288652530699
started,bundle,org.eclipse.jst.jee,1.0.201.v201002021055,"org.eclipse.jst.jee",1288652530771
started,bundle,org.eclipse.jpt.core,2.2.1.v200908270220,"org.eclipse.jpt.core",1288652530787
started,bundle,org.eclipse.jpt.eclipselink.core,1.2.0.v200905310000,"org.eclipse.jpt.eclipselink.core",1288652530789
started,bundle,org.eclipse.wst.sse.core,1.1.402.v201001251516,"org.eclipse.wst.sse.core",1288652530815
started,bundle,org.eclipse.wst.common.frameworks.ui,1.1.301.v200908101600,"org.eclipse.wst.common.frameworks.ui",1288652530824
started,bundle,org.eclipse.wst.xml.core,1.1.402.v201001222130,"org.eclipse.wst.xml.core",1288652530827
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.1.301.v200908101600,"org.eclipse.wst.common.emfworkbench.integration",1288652530862
started,bundle,org.eclipse.wst.common.modulecore,1.1.301.v201001252130,"org.eclipse.wst.common.modulecore",1288652530871
started,bundle,org.eclipse.wst.validation,1.2.104.v200911120201,"org.eclipse.wst.validation",1288652530878
started,bundle,org.eclipse.jst.j2ee,1.1.301.v201001272230,"org.eclipse.jst.j2ee",1288652530895
started,bundle,org.eclipse.ecf.presence,2.0.0.v20090616-0832,"org.eclipse.ecf.presence",1288652531033
started,bundle,org.eclipse.ecf.presence.ui,2.0.0.v20090616-0832,"org.eclipse.ecf.presence.ui",1288652531033
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.refresh",1288652533027
started,bundle,org.eclipse.pde.core,3.5.101.v20100104,"org.eclipse.pde.core",1288652534338
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1288652547615
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1288652562596
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.properties",1288652562614
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1288652565308
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1288652570414
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1288652572089
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1288652622406
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.properties",1288652622480
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1288652625576
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1288652754904
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1288652769126
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1288652780269
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288652780502
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288652780588
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288652781362
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288652781487
started,bundle,org.eclipse.jdt.junit,3.5.1.r351_v20090708-0800,"org.eclipse.jdt.junit",1288652781529
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288652782673
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.refresh",1288652786764
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288652788567
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288652789448
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288652790076
closed,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288652790077
activated,view,org.eclipse.mylyn.tasks.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.tasks.ui.views.tasks",1288652794910
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288652794950
activated,view,org.eclipse.ui.views,3.4.0.I20090525-2000,"org.eclipse.ui.views.ContentOutline",1288652796478
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288652796520
started,bundle,org.eclipse.pde.api.tools,1.0.101.v20090714,"org.eclipse.pde.api.tools",1288652804138
started,bundle,org.eclipse.pde.api.tools.ui,1.0.101.v20090820,"org.eclipse.pde.api.tools.ui",1288652804140
started,bundle,org.eclipse.mylyn.pde.ui,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.pde.ui",1288652804141
started,bundle,org.eclipse.mylyn.java.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.java.ui",1288652804168
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.lineStart",1288652825385
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1288652833134
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1288652833493
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1288652879131
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.lineStart",1288652882172
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1288652883636
no handler,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1288652900002
no handler,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1288652901034
no handler,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1288652901875
no handler,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1288652902243
no handler,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1288652902403
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1288652905133
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1288652907538
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288652917475
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1288652954916
started,bundle,org.eclipse.ecf.ui,2.1.0.v20090616-0832,"org.eclipse.ecf.ui",1288652955032
started,bundle,org.eclipse.ecf.example.collab,2.0.0.v20090616-0832,"org.eclipse.ecf.example.collab",1288652955037
started,bundle,org.eclipse.ecf.filetransfer.ui,1.5.0.v20090616-0832,"org.eclipse.ecf.filetransfer.ui",1288652955042
started,bundle,org.eclipse.ecf.provider.bittorrent.ui,0.2.0.v20090616-0832,"org.eclipse.ecf.provider.bittorrent.ui",1288652955044
started,bundle,org.eclipse.ecf.provider.irc.ui,1.3.0.v20090616-0832,"org.eclipse.ecf.provider.irc.ui",1288652955045
started,bundle,org.eclipse.ecf.provider.msn.ui,1.3.0.v20090616-0832,"org.eclipse.ecf.provider.msn.ui",1288652955047
started,bundle,org.eclipse.ecf.provider.xmpp.ui,2.1.0.v20090616-0832,"org.eclipse.ecf.provider.xmpp.ui",1288652955049
started,bundle,org.eclipse.mylyn.java.tasks,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.java.tasks",1288652955050
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1288652957907
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1288652959557
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1288652983996
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.wordPrevious",1288653002332
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.wordPrevious",1288653003948
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1288653087364
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1288653101426
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.wordPrevious",1288653103236
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.wordPrevious",1288653103508
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.wordPrevious",1288653103692
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.wordPrevious",1288653104028
opened,view,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.ui.views.ProblemView",1288653114845
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.wordNext",1288653114973
